id,cohort,outcome,statistic,or95ci,hr95ci,value,se,lower95,upper95,p,plimit,n,ncancer,neventscancer,ratecancer,ncontrol,neventscontrol,ratecontrol,chi2,convertedrr,comment,lnvalue,lnlower95,lnupper95,model
73383,other,Hospitalisation,uor,4.18 [3.33 - 5.24],.,4.1800817971321,.11533021,3.33438478000649,5.240272,,.,456553,357,108,.3025,456196,42886,.094,,Original,14-day hospitalisation,1.4303309,1.2042882,1.6563734,Univariate
73383,other,Mortality,uor,2.45 [1.81 - 3.32],.,2.452019536831519,.15452163,1.811319809901377,3.3193474,,.,456635,439,47,.1071,456196,21267,.0466,,Original,28-day mortality,.89691198,.59405577,1.1997682,Univariate
73383,other,Mortality,uor,3.64 [2.73 - 4.87],.,3.64471241876621,.1478789,2.727650829082626,4.8700986,,.,456553,357,54,.1513,456196,21267,.0466,,Original,28-day mortality,1.2932775,1.0034407,1.5831141,Univariate
73383,renal,Hospitalisation,uor,1.77 [1.27 - 2.46],.,1.767560061232715,.16793473,1.271827379679481,2.4565194,,.,456467,271,42,.155,456196,42886,.094,,Original,14-day hospitalisation,.56960011,.24045475,.89874548,Univariate
73383,renal,Mortality,uor,1.72 [1.10 - 2.68],.,1.717874453378474,.22730677,1.100291962674394,2.6820996,,.,456467,271,21,.0775,456196,21267,.0466,,Original,28-day mortality,.54108775,.095575564,.98659992,Univariate
73383,skin,Hospitalisation,uor,1.02 [0.56 - 1.86],.,1.023441855934998,.30365872,.5644024823199324,1.8558267,,.,456321,125,12,.096,456196,42886,.094,,Original,14-day hospitalisation,.023171315,-.57198769,.6183303,Univariate
73383,skin,Mortality,uor,1.78 [0.93 - 3.39],.,1.778337943455977,.32976502,.9317906885808187,3.3939874,,.,456321,125,10,.08,456196,21267,.0466,,Original,28-day mortality,.57567918,-.070647076,1.2220055,Univariate
73383,solid,Hospitalisation,uhr,.,1.11 [1.05 - 1.18],1.11,.031201851,1.05,1.1799999,,.,463381,7185,1061,.1477,456196,42886,.094,,Original,14-day hospitalisation,.10436001,.048790164,.16551439,Univariate
73383,solid,ICU Admission,uhr,.,0.93 [0.82 - 1.05],.93,.061920047,.82,1.05,,.,457256,1060,388,.366,456196,10207,.0224,,Original,21-day ICU admission,-.072570696,-.19845094,.04879012,Univariate
73383,solid,Mortality,uhr,.,1.31 [1.19 - 1.44],1.31,.048274461,1.19,1.4400001,,.,463381,7185,475,.0661,456196,21267,.0466,,Original,28-day mortality,.27002713,.17395331,.36464316,Univariate
73383,thoracic,Hospitalisation,uor,4.36 [3.44 - 5.52],.,4.360819371065413,.12062598,3.442637517664766,5.5238886,,.,456517,321,100,.3115,456196,42886,.094,,Original,14-day hospitalisation,1.4726599,1.2362379,1.709082,Univariate
73383,thoracic,Mortality,uor,4.42 [3.32 - 5.88],.,4.415532280058306,.14622262,3.315266039341034,5.8809533,,.,456517,321,57,.1776,456196,21267,.0466,,Original,28-day mortality,1.4851284,1.1985378,1.7717189,Univariate
73383,all,Hospitalisation,uor,2.30 [2.17 - 2.43],.,2.298329268585723,.028331986,2.174182908574705,2.4295645,,.,464474,8278,1594,.1926,456196,42886,.094,,Original,14-day hospitalisation,.83218247,.77665293,.887712,Univariate
73383,all,ICU Admission,uor,2.88 [2.63 - 3.15],.,2.879607169754031,.046453666,2.629007947776884,3.1540937,,.,464574,8378,518,.0618,456196,10207,.0224,,Original,21-day ICU admission,1.0576539,.96660656,1.1487012,Univariate
73383,all,Mortality,uor,1.80 [1.67 - 1.95],.,1.803630579487725,.040644329,1.665524956663327,1.9531879,,.,464574,8378,679,.081,456196,21267,.0466,,Original,28-day mortality,.58980161,.51014036,.66946286,Univariate
73383,giupper,Hospitalisation,uor,3.34 [2.26 - 4.94],.,3.343591505529134,.19910195,2.263276828603627,4.9395657,,.,456328,132,34,.2576,456196,42886,.094,,Original,14-day hospitalisation,1.2070456,.81681371,1.5972774,Univariate
73383,giupper,Mortality,uor,2.43 [1.39 - 4.22],.,2.426376346579765,.28275865,1.394036139267163,4.223206,,.,456328,132,14,.1061,456196,21267,.0466,,Original,28-day mortality,.88639891,.33220324,1.4405946,Univariate
73383,uro,Hospitalisation,uor,2.53 [2.22 - 2.89],.,2.532325335723222,.067587279,2.218141406040033,2.8910112,,.,457532,1336,278,.2081,456196,42886,.094,,Original,14-day hospitalisation,.929138,.79666966,1.0616064,Univariate
73383,uro,Mortality,uor,2.24 [1.87 - 2.68],.,2.242123752629712,.091954559,1.872353588850061,2.6849196,,.,457532,1336,132,.0988,456196,21267,.0466,,Original,28-day mortality,.80742353,.62719625,.98765075,Univariate
73512,breast,Hospitalisation,uor,4.52 [1.83 - 11.15],.,4.517385005950928,.46105352,1.829946756362915,11.151564,.000332116,.,41496,28,6,.2143,41468,2361,.0569,12.87998038,Original,norway,1.5079333,.60428685,2.4115796,Univariate
73512,breast,Hospitalisation,uor,3.66 [2.15 - 6.26],.,3.663530588150024,.27300659,2.14544153213501,6.2558017,3.45374000000e-07,.,166622,100,16,.16,166522,8230,.0494,25.97775759,Original,denmark,1.2984273,.76334536,1.8335093,Univariate
73512,breast,ICU Admission,uor,.,.,0,,,,.611313236,.,41496,28,0,0,41468,379,.0091,.258267029,Original,norway,,,,Univariate
73512,breast,ICU Admission,sir,.,.,2.12,.65541941,.26,7.6599998,,.,166622,100,,,166522,911,.0055,,Original,denmark,.75141609,-1.3470737,2.0360119,
73512,breast,Mortality,sir,.,.,3.29,.65466982,.4,11.87,,.,41496,28,,,41468,407,.0098,,Original,norway,1.1908876,-.91629076,2.4740143,
73512,breast,Mortality,sir,.,.,.62,.87425625,.02,3.4400001,,.,166622,100,,,166522,1019,.0061,,Original,denmark,-.47803581,-3.9120231,1.2354715,
73512,haem,Hospitalisation,uor,12.42 [5.87 - 26.29],.,12.42280769348145,.38246888,5.870327472686768,26.28919,2.53404000000e-17,.,41496,28,12,.4286,41468,2361,.0569,71.67751321999999,Original,norway,2.5195341,1.7699105,3.2691579,Univariate
73512,haem,Hospitalisation,uor,28.08 [19.58 - 40.27],.,28.08096313476563,.18391968,19.58211517333984,40.268402,3.7816000000e-169,.,166645,123,73,.5935,166522,8230,.0494,768.5148418,Original,denmark,3.3350918,2.9746168,3.6955671,Univariate
73512,haem,ICU Admission,sir,.,.,7.64,.47964704,2.08,19.559999,,.,41496,28,,,41468,379,.0091,,Original,norway,2.0333977,.73236787,2.9734867,
73512,haem,ICU Admission,uor,23.35 [13.33 - 40.89],.,23.34921836853027,.2858437,13.33405494689941,40.886738,8.47888000000e-59,.,166645,123,14,.1138,166522,911,.0055,261.4046535,Original,denmark,3.1505635,2.5903213,3.7108057,Univariate
73512,haem,Mortality,uor,21.93 [8.30 - 57.97],.,21.93195152282715,.49594316,8.297181129455566,57.972763,2.18502000000e-19,.,41496,28,5,.1786,41468,407,.0098,81.06420281,Original,norway,3.0879445,2.1159158,4.0599732,Univariate
73512,haem,Mortality,uor,22.56 [13.10 - 38.85],.,22.55792808532715,.27733254,13.09886932373047,38.847637,4.11423000000e-60,.,166645,123,15,.122,166522,1019,.0061,267.4334451,Original,denmark,3.1160865,2.572526,3.6596472,Univariate
73512,gilower,Hospitalisation,uor,8.28 [3.54 - 19.37],.,8.281871795654297,.43353099,3.540845632553101,19.370909,5.40531000000e-09,.,41492,24,8,.3333,41468,2361,.0569,34.03775113,Original,norway,2.114069,1.2643656,2.9637723,Univariate
73512,gilower,Hospitalisation,uor,10.26 [6.68 - 15.76],.,10.25788593292236,.21919055,6.67548656463623,15.76278,1.13513000000e-39,.,166614,92,32,.3478,166522,8230,.0494,173.7277159,Original,denmark,2.3280468,1.8984421,2.7576516,Univariate
73512,gilower,ICU Admission,sir,.,.,4.03,.5477078,.83,11.79,,.,41492,24,,,41468,379,.0091,,Original,norway,1.3937664,-.18632957,2.4672518,
73512,gilower,ICU Admission,uor,14.97 [6.91 - 32.45],.,14.97096920013428,.39462084,6.907943248748779,32.445248,5.81518000000e-20,.,166614,92,7,.0761,166522,911,.0055,83.6806443,Original,denmark,2.7061129,1.9326719,3.4795539,Univariate
73512,gilower,Mortality,sir,.,.,.64,.8784107,.02,3.5799999,,.,41492,24,,,41468,407,.0098,,Original,norway,-.4462871,-3.9120231,1.2753627,
73512,gilower,Mortality,sir,.,.,1.3,.47991183,.35,3.3299999,,.,166614,92,,,166522,1019,.0061,,Original,denmark,.26236427,-1.0498221,1.2029723,
73512,skin,Hospitalisation,uor,3.90 [1.31 - 11.59],.,3.897351503372192,.55612284,1.310381889343262,11.591543,.008319599,.,41489,21,4,.1905,41468,2361,.0569,6.96335277,Original,norway,1.3602972,.27031863,2.4502759,Univariate
73512,skin,Hospitalisation,uor,3.93 [1.99 - 7.75],.,3.925211429595947,.34718293,1.98765504360199,7.7514882,.0000211402,.,166581,59,10,.1695,166522,8230,.0494,18.08371208,Original,denmark,1.3674202,.68695557,2.0478849,Univariate
73512,skin,ICU Admission,uor,.,.,0,,,,.659854345,.,41489,21,0,0,41468,379,.0091,.193700573,Original,norway,,,,Univariate
73512,skin,ICU Admission,sir,.,.,3.33,.54759729,.6899999999999999,9.7399998,,.,166581,59,,,166522,911,.0055,,Original,denmark,1.2029723,-.37106368,2.2762411,
73512,skin,Mortality,uor,.,.,0,,,,.648219185,.,41489,21,0,0,41468,407,.0098,.208152678,Original,norway,,,,Univariate
73512,skin,Mortality,sir,.,.,.79,.878519,.02,4.4200001,,.,166581,59,,,166522,1019,.0061,,Original,denmark,-.23572233,-3.9120231,1.4861397,
73512,thoracic,Hospitalisation,uor,13.80 [4.21 - 45.26],.,13.80312061309814,.60590082,4.209539890289307,45.260563,1.30553000000e-08,.,41479,11,5,.4545,41468,2361,.0569,32.32308105,Original,norway,2.6248946,1.4373534,3.8124361,Univariate
73512,thoracic,Hospitalisation,uor,13.52 [8.18 - 22.33],.,13.51545715332031,.25615698,8.180690765380859,22.329115,2.90647000000e-40,.,166585,63,26,.4127,166522,8230,.0494,176.4372007,Original,denmark,2.6038339,2.1017766,3.1058915,Univariate
73512,thoracic,ICU Admission,uor,.,.,0,,,,.750081669,.,41479,11,0,0,41468,379,.0091,.10146243,Original,norway,,,,Univariate
73512,thoracic,ICU Admission,sir,.,.,1.29,.65420979,.16,4.6500001,,.,166585,63,,,166522,911,.0055,,Original,denmark,.25464222,-1.8325815,1.5368673,
73512,thoracic,Mortality,sir,.,.,4.07,.54740679,.84,11.9,,.,41479,11,,,41468,407,.0098,,Original,norway,1.403643,-.17435339,2.4765384,
73512,thoracic,Mortality,uor,34.36 [17.88 - 66.04],.,34.35746002197266,.33335757,17.87586975097656,66.035118,3.12182000000e-65,.,166585,63,11,.1746,166522,1019,.0061,290.9277564,Original,denmark,3.5368192,2.8834517,4.1901865,Univariate
73512,all,Hospitalisation,uor,8.16 [6.07 - 10.97],.,8.160079956054688,.15075622,6.072545051574707,10.965239,1.12146000000e-61,.,41671,203,67,.33,41468,2361,.0569,274.6119515,Original,norway,2.0992539,1.8037778,2.3947301,Univariate
73512,all,Hospitalisation,uor,9.54 [8.16 - 11.15],.,9.537617683410645,.07959155,8.160026550292969,11.147776,1.8499000000e-262,.,167249,727,241,.3315,166522,8230,.0494,1197.782863,Original,denmark,2.2552438,2.0992475,2.4112401,Univariate
73512,all,Hospitalisation,uor,6.17 [2.33 - 16.35],.,6.168421268463135,.49735406,2.327160596847534,16.350149,.0000297654,.,4113,19,6,.3158,4094,285,.0696,17.43274578,Original,iceland,1.819443,.8446489,2.7942371,Univariate
73512,all,ICU Admission,uor,7.42 [4.19 - 13.13],.,7.417817115783691,.29128867,4.191131114959717,13.128677,6.30737000000e-16,.,41671,203,13,.064,41468,379,.0091,65.33860176,Original,norway,2.0038848,1.4329706,2.5747991,Univariate
73512,all,ICU Admission,uor,9.19 [6.51 - 12.99],.,9.194598197937012,.1764093,6.506885528564453,12.992488,6.69978000000e-53,.,167249,727,35,.0481,166522,911,.0055,234.3530146,Original,denmark,2.2186162,1.8728609,2.5643713,Univariate
73512,all,ICU Admission,uor,4.59 [0.60 - 35.03],.,4.586167812347412,1.0374058,.6003579497337341,35.033993,.106595244,.,4113,19,1,.0526,4094,49,.012,2.603987094,Original,iceland,1.5230448,-.51022923,3.5563188,Univariate
73512,all,Mortality,uor,6.34 [3.51 - 11.45],.,6.338449001312256,.30174541,3.508628368377686,11.45061,2.17077000000e-12,.,41671,203,12,.0591,41468,407,.0098,49.32322795,Original,norway,1.8466341,1.2552252,2.4380431,Univariate
73512,all,Mortality,uor,10.46 [7.67 - 14.28],.,10.46317863464355,.15867829,7.666492462158203,14.280078,9.38984000000e-76,.,167249,727,44,.0605,166522,1019,.0061,339.2295653,Original,denmark,2.3478622,2.0368593,2.6588655,Univariate
73512,all,Mortality,uor,.,.,0,,,,.717565824,.,4113,19,0,0,4094,28,.0068,.130836959,Original,iceland,,,,Univariate
73512,uro,Hospitalisation,uor,8.64 [4.29 - 17.39],.,8.641953468322754,.35673618,4.294950485229492,17.388643,3.27971000000e-13,.,41503,35,12,.3429,41468,2361,.0569,53.03312219,Original,norway,2.1566286,1.45744,2.8558173,Univariate
73512,uro,Hospitalisation,uor,7.34 [4.44 - 12.15],.,7.343713760375977,.25676584,4.439731597900391,12.147161,7.89221000000e-20,.,166598,76,21,.2763,166522,8230,.0494,83.07691145,Original,denmark,1.9938446,1.4905939,2.4970953,Univariate
73512,uro,ICU Admission,sir,.,.,2.18,.54709005,.45,6.3699999,,.,41503,35,,,41468,379,.0091,,Original,norway,.77932489,-.79850769,1.8515995,
73512,uro,ICU Admission,sir,.,.,.35,.87374747,.01,1.9400001,,.,166598,76,,,166522,911,.0055,,Original,denmark,-1.0498221,-4.6051702,.66268802,
73512,uro,Mortality,sir,.,.,.6899999999999999,.87977213,.02,3.8699999,,.,41503,35,,,41468,407,.0098,,Original,norway,-.37106368,-3.9120231,1.3532544,
73512,uro,Mortality,sir,.,.,1.19,.48187798,.33,3.0599999,,.,166598,76,,,166522,1019,.0061,,Original,denmark,.17395331,-1.1086626,1.1184149,
73804,breast,Hospitalisation,uor,1.78 [1.64 - 1.93],.,1.78,.041279726,1.64,1.9299999,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.57661337,.49469623,.65752,Univariate
73804,breast,Hospitalisation,mor,.,.,1.14,.042900428,1.05,1.24,.00308,.,,,,,15801004,412087,.026079798,,Original,NA,.13102826,.048790164,.21511139,Multivariate
73804,breast,ICU Admission,uor,0.56 [0.29 - 1.07],.,.5600000000000001,.33035225,.29,1.0700001,.07973,.,,,,,15801004,36162,.002288589,,Original,NA,-.57981849,-1.2378744,.0676587,Univariate
73804,breast,ICU Admission,mor,.,.,.58,.35365373,.29,1.16,.12508,.,,,,,15801004,36162,.002288589,,Original,NA,-.54472715,-1.2378744,.14841998,Multivariate
73804,breast,Mortality,uor,2.53 [2.23 - 2.88],.,2.53,.066109017,2.23,2.8800001,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,.92821932,.8020016,1.0577903,Univariate
73804,breast,Mortality,mor,.,.,1.66,.071575761,1.45,1.91,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,.50681758,.37156355,.64710325,Multivariate
73804,cns,Hospitalisation,uor,4.64 [3.64 - 5.92],.,4.64,.12429953,3.64,5.9200001,,<0.00001,,,,,15801004,412087,.026079798,,Original,NANA,1.5347143,1.2919837,1.7783364,Univariate
73804,cns,Hospitalisation,mor,.,.,4.02,.13910703,3.07,5.2800002,,<0.00001,,,,,15801004,412087,.026079798,,Original,NANA,1.3912818,1.1216775,1.6639261,Multivariate
73804,cns,ICU Admission,uor,4.05 [1.30 - 12.60],.,4.05,.5790832,1.3,12.6,.01554,.,,,,,15801004,36162,.002288589,,Original,NANA,1.3987169,.26236427,2.5336969,Univariate
73804,cns,ICU Admission,mor,.,.,4.37,.57924998,1.4,13.6,.01098,.,,,,,15801004,36162,.002288589,,Original,NANA,1.474763,.33647224,2.6100698,Multivariate
73804,cns,Mortality,uor,9.94 [7.26 - 13.61],.,9.94,.16032867,7.26,13.61,,<0.00001,,,,,15801004,113043,.007154166,,Original,NANA,2.296567,1.9823798,2.6108048,Univariate
73804,cns,Mortality,mor,.,.,11.35,.18247496,7.93,16.23,,<0.00001,,,,,15801004,113043,.007154166,,Original,NANA,2.4292178,2.070653,2.7868614,Multivariate
73804,gynae,Hospitalisation,uor,2.64 [2.34 - 2.98],.,2.64,.061809622,2.34,2.98,,<0.00001,,,,,15801004,412087,.026079798,,Original,NANA,.97077894,.85015094,1.0919234,Univariate
73804,gynae,Hospitalisation,mor,.,.,1.77,.067408495,1.56,2.02,,<0.00001,,,,,15801004,412087,.026079798,,Original,NANA,.57097954,.44468582,.70309752,Multivariate
73804,gynae,ICU Admission,uor,2.06 [1.11 - 3.84],.,2.06,.31774443,1.11,3.8399999,.0222,.,,,,,15801004,36162,.002288589,,Original,NANA,.72270596,.10436001,1.3454723,Univariate
73804,gynae,ICU Admission,mor,.,.,1.78,.31650382,.96,3.3099999,.06927,.,,,,,15801004,36162,.002288589,,Original,NANA,.57661337,-.040821996,1.1969482,Multivariate
73804,gynae,Mortality,uor,4.32 [3.61 - 5.18],.,4.32,.092629246,3.61,5.1799998,,<0.00001,,,,,15801004,113043,.007154166,,Original,NANA,1.4632554,1.2837077,1.6448051,Univariate
73804,gynae,Mortality,mor,.,.,2.8,.10055965,2.3,3.4100001,,<0.00001,,,,,15801004,113043,.007154166,,Original,NANA,1.0296195,.83290911,1.2267123,Multivariate
73804,haem,Hospitalisation,uor,7.82 [7.41 - 8.25],.,7.82,.02731109,7.41,8.25,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,2.0566845,2.0028305,2.1102133,Univariate
73804,haem,Hospitalisation,mor,.,.,4.12,.030056644,3.89,4.3699999,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.4158531,1.3584092,1.474763,Multivariate
73804,haem,ICU Admission,uor,13.05 [10.96 - 15.54],.,13.05,.089098357,10.96,15.54,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,2.5687881,2.3942523,2.7434173,Univariate
73804,haem,ICU Admission,mor,.,.,7.7,.09191756,6.43,9.2200003,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,2.0412204,1.8609746,2.221375,Multivariate
73804,haem,Mortality,uor,11.46 [10.57 - 12.42],.,11.46,.041044395,10.57,12.42,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,2.4388628,2.3580198,2.5193081,Univariate
73804,haem,Mortality,mor,.,.,4.27,.044593558,3.91,4.6599998,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.4516138,1.3635374,1.5390154,Multivariate
73804,han,Hospitalisation,uor,3.86 [3.24 - 4.60],.,3.86,.089486063,3.24,4.5999999,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.3506672,1.1755733,1.5260563,Univariate
73804,han,Hospitalisation,mor,.,.,2.24,.095295787,1.86,2.7,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.80647588,.6205765,.9932518,Multivariate
73804,han,ICU Admission,uor,7.77 [4.50 - 13.41],.,7.77,.27843961,4.5,13.41,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,2.0502701,1.5040774,2.5960007,Univariate
73804,han,ICU Admission,mor,.,.,5.24,.27936676,3.03,9.0600004,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.6563215,1.1085626,2.2038691,Multivariate
73804,han,Mortality,uor,5.32 [4.03 - 7.03],.,5.32,.14220363,4.03,7.0300002,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.6714733,1.3937664,1.9501867,Univariate
73804,han,Mortality,mor,.,.,2.79,.1495153,2.08,3.74,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.0260416,.73236787,1.3190856,Multivariate
73804,gilower,Hospitalisation,uor,4.49 [4.17 - 4.84],.,4.49,.038297746,4.17,4.8400002,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.5018528,1.427916,1.5769148,Univariate
73804,gilower,Hospitalisation,mor,.,.,2.01,.041424409,1.86,2.1800001,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.69813472,.6205765,.77932489,Multivariate
73804,gilower,ICU Admission,uor,4.91 [3.60 - 6.71],.,4.91,.15935275,3.6,6.71,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.5912739,1.2809339,1.9035989,Univariate
73804,gilower,ICU Admission,mor,.,.,2.76,.16180705,2.01,3.79,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.0152307,.69813472,1.332366,Multivariate
73804,gilower,Mortality,uor,8.11 [7.31 - 9.00],.,8.109999999999999,.053126957,7.31,9,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,2.0930979,1.9892433,2.1972246,Univariate
73804,gilower,Mortality,mor,.,.,2.36,.057203893,2.1,2.6400001,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,.85866159,.74193734,.97077894,Multivariate
73804,other,Hospitalisation,uor,1.91 [1.46 - 2.49],.,1.91,.13529842,1.46,2.49,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.64710325,.37843645,.91228271,Univariate
73804,endocrine,Hospitalisation,mor,.,.,2,.14550245,1.5,2.6600001,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.69314718,.4054651,.97832614,Multivariate
73804,other,ICU Admission,uor,1.48 [0.37 - 5.93],.,1.48,.70816857,.37,5.9299998,.57912,.,,,,,15801004,36162,.002288589,,Original,NA,.3920421,-.99425226,1.7800242,Univariate
73804,other,Mortality,uor,1.92 [1.15 - 3.19],.,1.92,.25903374,1.15,3.1900001,,.,,,,,15801004,113043,.007154166,,Original,NA,.65232521,.13976194,1.1600209,Univariate
73804,endocrine,Mortality,mor,.,.,2.29,.28964514,1.3,4.04,,.,,,,,15801004,113043,.007154166,,Original,NA,.82855183,.26236427,1.3962446,Multivariate
73804,sarcoma,Hospitalisation,uor,5.02 [4.12 - 6.11],.,5.02,.10025555,4.12,6.1100001,,<0.00001,,,,,15801004,412087,.026079798,,Original,NANA,1.6134299,1.4158531,1.8099267,Univariate
73804,sarcoma,Hospitalisation,mor,.,.,2.51,.10935935,2.03,3.1099999,,<0.00001,,,,,15801004,412087,.026079798,,Original,NANA,.92028278,.70803577,1.1346227,Multivariate
73804,sarcoma,ICU Admission,uor,2.80 [0.90 - 8.71],.,2.8,.57901812,.9,8.71,.07451,.,,,,,15801004,36162,.002288589,,Original,NANA,1.0296195,-.10536052,2.1644719,Univariate
73804,sarcoma,ICU Admission,mor,.,.,1.78,.57744265,.57,5.52,.32148,.,,,,,15801004,36162,.002288589,,Original,NANA,.57661337,-.56211895,1.7083778,Multivariate
73804,sarcoma,Mortality,uor,10.43 [8.08 - 13.47],.,10.43,.13050202,8.08,13.47,,<0.00001,,,,,15801004,113043,.007154166,,Original,NANA,2.3446863,2.0893919,2.6004651,Univariate
73804,sarcoma,Mortality,mor,.,.,4.08,.1420684,3.09,5.3899999,,<0.00001,,,,,15801004,113043,.007154166,,Original,NANA,1.4060969,1.1281711,1.6845454,Multivariate
73804,solid,Hospitalisation,uor,3.67 [3.56 - 3.78],.,3.67,.015067828,3.56,3.78,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.3001916,1.2697605,1.329724,Univariate
73804,solid,Hospitalisation,mor,.,.,1.8,.016729847,1.74,1.86,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.58778667,.5538851,.6205765,Multivariate
73804,solid,ICU Admission,uor,2.77 [2.38 - 3.23],.,2.77,.078386717,2.38,3.23,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.0188473,.86710048,1.1724821,Univariate
73804,solid,ICU Admission,mor,.,.,1.64,.080424562,1.39,1.92,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,.49469623,.32930374,.65232515,Multivariate
73804,solid,Mortality,uor,6.42 [6.15 - 6.71],.,6.42,.022541704,6.15,6.71,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.8594182,1.816452,1.9035989,Univariate
73804,solid,Mortality,mor,.,.,2.27,.024143709,2.17,2.3800001,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,.81977981,.77472717,.86710054,Multivariate
73804,thoracic,Hospitalisation,uor,9.55 [8.83 - 10.33],.,9.550000000000001,.040057514,8.83,10.33,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,2.2565413,2.1781549,2.3350523,Univariate
73804,thoracic,Hospitalisation,mor,.,.,3.6,.043448757,3.32,3.9200001,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.2809339,1.1999648,1.3660917,Multivariate
73804,thoracic,Hospitalisation,uor,7.28 [5.71 - 9.28],.,7.28,.1238447,5.71,9.2799997,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.9851309,1.742219,2.2278614,Univariate
73804,thoracic,Hospitalisation,mor,.,.,3.39,.13420923,2.6,4.4099998,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.22083,.95551145,1.4838747,Multivariate
73804,thoracic,ICU Admission,uor,13.50 [6.40 - 28.45],.,13.5,.38034374,6.4,28.450001,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,2.6026897,1.856298,3.3481481,Univariate
73804,thoracic,ICU Admission,mor,.,.,6.47,.41208085,2.88,14.51,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.8671761,1.0577903,2.6748381,Multivariate
73804,thoracic,ICU Admission,uor,5.58 [3.70 - 8.42],.,5.58,.20991299,3.7,8.4200001,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.7191888,1.3083328,2.1306098,Univariate
73804,thoracic,ICU Admission,mor,.,.,2.53,.21948911,1.64,3.8900001,.00003,.,,,,,15801004,36162,.002288589,,Original,NA,.92821932,.49469623,1.3584092,Multivariate
73804,thoracic,Mortality,uor,12.13 [8.62 - 17.08],.,12.13,.1746089,8.619999999999999,17.08,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,2.4956818,2.1540852,2.8379083,Univariate
73804,thoracic,Mortality,mor,.,.,4.43,.19088602,3.04,6.4400001,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.4883996,1.1118575,1.8625286,Multivariate
73804,thoracic,Mortality,uor,18.55 [16.75 - 20.55],.,18.55,.05224143,16.75,20.549999,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,2.9204698,2.8183982,3.022861,Univariate
73804,thoracic,Mortality,mor,.,.,4.97,.057234973,4.45,5.5599999,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.6034198,1.4929041,1.7155981,Multivariate
73804,all,Hospitalisation,uor,5.48 [5.39 - 5.57],.,5.481583595275879,.0085357977,5.390640735626221,5.5740609,0,<0.00001,15928326,127322,16297,.128,15801004,412087,.026079798,50130.38562,Original,NA,1.7013941,1.6846642,1.7181239,Univariate
73804,all,Hospitalisation,mor,.,.,2.1,.01437321,2.04,2.1600001,,<0.00001,15928326,127322,16297,.128,15801004,412087,.026079798,,Original,NA,.74193734,.71294981,.77010828,Multivariate
73804,all,ICU Admission,uor,3.92 [3.70 - 4.16],.,3.924680709838867,.030264219,3.698651552200317,4.1645226,0,<0.00001,15928326,127322,1136,.0089,15801004,36162,.002288589,2379.187316,Original,NA,1.367285,1.3079683,1.4266016,Univariate
73804,all,ICU Admission,mor,.,.,2.53,.062553465,2.24,2.8599999,,<0.00001,15928326,127322,1136,.0089,15801004,36162,.002288589,,Original,NA,.92821932,.80647588,1.0508215,Multivariate
73804,all,Mortality,uor,11.29 [11.04 - 11.53],.,11.28526496887207,.011038178,11.04373741149902,11.532075,0,<0.00001,15928326,127322,9575,.0752,15801004,113043,.007154166,76565.2726,Original,NA,2.4234979,2.4018636,2.4451323,Univariate
